ID,UUID, LocationTitle,AddressLine1,AddressLine2,Town,StateOrProvince,Postcode,Country,Latitude,Longitude,Distance,DistanceUnit,Addr_ContactTelephone1,Addr_ContactTelephone2,Addr_ContactEmail,Addr_AccessComments,Addr_GeneralComments,Addr_RelatedURL,ConnectionType,ChargerType,UsageType,NumberOfPoints,GeneralComments,DateLastConfirmed,StatusType,DateLastStatusUpdate,DateCreated
63564,A844F8B1-2655-459F-90FB-4FF3E4C3634E,"Utrechtseweg","Utrechtseweg",,"Zeist",,"3702 AA","Netherlands",52.086614,5.232463,,0,,,,,,"http://www.ecotap.nl","Mennekes (Type 2);",,,2,,,"Operational",6/4/2016 2:50:00 AM,3/3/2016 12:31:00 PM
63565,CAEB532D-C17D-45D8-A68E-7BDEF3E78B91,"Meester de Klerkstraat 1","Meester de Klerkstraat 1",,"Zeist",,"3701 DL","Netherlands",52.08662,5.24283,,0,,,,,,"http://www.ev-box.nl","Mennekes (Type 2);",,,1,,,"Operational",3/3/2016 12:31:00 PM,3/3/2016 12:31:00 PM
63567,F1A5011F-26E8-4EEA-98A4-4E1AA5B2CEC6,"Lemsteraak 7011","Lemsteraak 7011",,"Bodegraven-Reeuwijk",,"2411 NC","Netherlands",52.08599,4.73891,,0,,,,,,"http://www.ev-box.nl","Mennekes (Type 2);",,,1,,,"Operational",6/4/2016 2:50:00 AM,3/3/2016 12:31:00 PM
63568,BC348A32-594A-4537-B8CB-B057242CA760,"Griffensteijnselaan","Griffensteijnselaan",,"Zeist",,"3704 XK","Netherlands",52.088373,5.218789,,0,"0800-3745337",,,,,"http://www.allego.eu/","Mennekes (Type 2); Mennekes (Type 2);",,,1,,,"Operational",6/4/2016 2:50:00 AM,3/3/2016 12:31:00 PM
63569,77D863E6-93BC-46E4-B087-F2143D70176D,"Jan Meerdinklaan 36","Jan Meerdinklaan 36",,"Zeist",,"3702 TE","Netherlands",52.08886,5.23231,,0,,,,,,"http://www.ev-box.nl","Mennekes (Type 2);",,,1,,,"Operational",6/4/2016 2:50:00 AM,3/3/2016 12:31:00 PM
63571,EF6CFB17-757C-49C9-8AD9-B5D0CC536577,"Kiefte 4","Kiefte 4",,"Berkelland",,"7151 HZ","Netherlands",52.08959,6.64195,,0,,,,,,"http://www.ev-box.nl","Mennekes (Type 2); Mennekes (Type 2);",,,1,,,"Operational",6/4/2016 2:50:00 AM,3/3/2016 12:31:00 PM
63572,BE28CF47-E6D4-4D79-91B9-27A6584DF6BB,"Korte Nieuwstraat","Korte Nieuwstraat",,"Utrecht",,"3512 NM","Netherlands",52.0889977,5.12247439999999,,0,"088 0109500",,,,,"http://thenewmotion.nl/","Mennekes (Type 2);",,,1,,,"Operational",6/4/2016 2:50:00 AM,3/3/2016 12:31:00 PM
63573,B7E667EC-90FB-4521-B590-059854AE92BE,"Harmonielaan 18","Harmonielaan 18",,"Zeist",,"3704 HJ","Netherlands",52.09024,5.22381,,0,,,,,,"http://www.ev-box.nl","Mennekes (Type 2);",,,1,,,"Operational",6/4/2016 2:50:00 AM,3/3/2016 12:31:00 PM
63575,F66618E6-1DE9-4599-9E51-A04815E2A032,"Tweede Oosterparklaan 360","Tweede Oosterparklaan 360",,"Utrecht",,"3541 RW","Netherlands",52.0909340796976,5.0669599095703,,0,"088 0109500",,,,,"http://thenewmotion.nl/","Mennekes (Type 2);",,,2,,,"Operational",6/4/2016 2:50:00 AM,3/3/2016 12:31:00 PM
63577,82108222-DB26-4559-9590-1C9BF1FC5C69,"Schaerweijdelaan 58","Schaerweijdelaan 58",,"Zeist",,"3702 GK","Netherlands",52.09143274,5.23512409,,0,"0800-3745337",,,,,"http://www.allego.eu/","Mennekes (Type 2); Mennekes (Type 2);",,,1,,,"Operational",6/4/2016 2:50:00 AM,3/3/2016 12:31:00 PM
63578,657C883B-251D-4638-8375-D90B38D5242C,"Westplein","Westplein",,"Utrecht",,"3521 AH","Netherlands",52.0915162836393,5.10671842222905,,0,"088 0109500",,,,,"http://thenewmotion.nl/","Mennekes (Type 2); Mennekes (Type 2);",,,1,,,"Operational",6/4/2016 2:50:00 AM,3/3/2016 12:31:00 PM
63579,1C000851-0B17-453C-ACAB-787BCA4931B3,"Westplein","Westplein",,"Utrecht",,"3521 AH","Netherlands",52.0915690181575,5.10673987990117,,0,"088 0109500",,,,,"http://thenewmotion.nl/","Mennekes (Type 2);",,,1,,,"Operational",6/4/2016 2:50:00 AM,3/3/2016 12:31:00 PM
63580,1E06FAD3-3177-4A6C-9CDF-1C46B09AD777,"Lombokstraat 56","Lombokstraat 56",,"Utrecht",,"3531 RE","Netherlands",52.091628,5.10037,,0,,,,,,"http://www.lomboxnet.nl/","Mennekes (Type 2);",,,2,,,"Operational",6/4/2016 2:50:00 AM,3/3/2016 12:31:00 PM
63581,3F6CD4A5-DA72-4869-848B-B189AB77B06F,"Vlaskamp 412","Vlaskamp 412",,"Den Haag",,"2592 AL","Netherlands",52.091939,4.350077,,0,"036 - 549 34 00",,,,,"http://www.icu-charging-stations.com/","Mennekes (Type 2); Mennekes (Type 2);",,,1,,,"Operational",6/4/2016 2:50:00 AM,3/3/2016 12:31:00 PM
63582,D332B293-56EC-40A8-9AF3-3F8463038DC2,"Vleutenseweg 60","Vleutenseweg 60",,"Utrecht",,"3532 HL","Netherlands",52.0927857,5.1026469,,0,"088 0109500",,,,,"http://thenewmotion.nl/","Mennekes (Type 2);",,,1,,,"Operational",6/4/2016 2:50:00 AM,3/3/2016 12:31:00 PM
63583,7CC54D40-8ABF-48A8-BA97-901F04B9AEB5,"Van Lennepstraat","Van Lennepstraat",,"Utrecht",,"3532 TL","Netherlands",52.09411,5.103257,,0,,,,,,"http://www.lomboxnet.nl/","Mennekes (Type 2);",,,2,,,"Operational",6/4/2016 2:50:00 AM,3/3/2016 12:31:00 PM
63584,1A1F91E6-2EB8-4F1E-9E31-58E5DDFDFE22,"Van Koetsveldstraat 1","Van Koetsveldstraat 1",,"Utrecht",,"3532 EP","Netherlands",52.094227,5.093393,,0,,,,,,"http://www.lomboxnet.nl/","Mennekes (Type 2);",,,2,,,"Operational",6/4/2016 2:50:00 AM,3/3/2016 12:31:00 PM
63585,DC57EFAF-99C0-4CE1-8CE0-318B58CFD290,"Bakhuizen van den Brinkstraat 49-BS","Bakhuizen van den Brinkstraat 49-BS",,"Utrecht",,"3532 GD","Netherlands",52.094417,5.094847,,0,,,,,,"http://www.lomboxnet.nl/","Mennekes (Type 2);",,,2,,,"Operational",6/4/2016 2:50:00 AM,3/3/2016 12:31:00 PM
63586,A5DB9336-3715-4B38-8920-965393BEE9BD,"Raadhuisplein 5","Raadhuisplein 5",,"Alphen aan den Rijn",,"2391 BJ","Netherlands",52.09597864,4.595907,,0,"0800-3745337",,,,,"http://www.allego.eu/","Mennekes (Type 2); Mennekes (Type 2);",,,1,,,"Operational",6/4/2016 2:50:00 AM,3/3/2016 12:31:00 PM
63587,E1ADB673-79E9-4F5B-B887-5A907898CFFC,"Wassenaarseweg 239","Wassenaarseweg 239",,"Den Haag",,"2596 CT","Netherlands",52.096383,4.331685,,0,"036 - 549 34 00",,,,,"http://www.icu-charging-stations.com/","Mennekes (Type 2); Mennekes (Type 2);",,,1,,,"Operational",6/4/2016 2:50:00 AM,3/3/2016 12:31:00 PM
63588,73F442C2-E375-4CF2-96BD-1A70AC33968B,"Hellingweg 21","Hellingweg 21",,"Den Haag",,"2583 DZ","Netherlands",52.097653,4.26598,,0,"036 - 549 34 00",,,,,"http://www.icu-charging-stations.com/","Mennekes (Type 2); Mennekes (Type 2);",,,1,,,"Operational",6/4/2016 2:50:00 AM,3/3/2016 12:31:00 PM
63589,BD43CC06-8B51-48EF-B1F8-F27944961EE3,"'t Zand 7","'t Zand 7",,"Utrecht",,"3544 NC","Netherlands",52.0978,5.04515,,0,,,,,,"http://www.ev-box.nl","Mennekes (Type 2);",,,1,,,"Operational",6/4/2016 2:50:00 AM,3/3/2016 12:31:00 PM
63590,230DEB3C-99F1-4B25-A5D4-05B4FC13140C,"Utrechtseweg 419","Utrechtseweg 419",,"De Bilt",,"3731 GC","Netherlands",52.09834917,5.15792444,,0,"0800-3745337",,,,,"http://www.allego.eu/","Mennekes (Type 2); Mennekes (Type 2);",,,1,,,"Operational",6/4/2016 2:50:00 AM,3/3/2016 12:31:00 PM
63591,6D8FEA3B-49CD-4E6C-A6F0-E8040DBCFAA0,"Wilhelminalaan 37","Wilhelminalaan 37",,"De Bilt",,"3732 GJ","Netherlands",52.10156316,5.18195452,,0,"0800-3745337",,,,,"http://www.allego.eu/","Mennekes (Type 2); Mennekes (Type 2);",,,1,,,"Operational",6/4/2016 2:50:00 AM,3/3/2016 12:31:00 PM
63592,D5FAB4C7-3862-49AD-8F6F-679B8E1F1536,"Coldenhovenseweg 43","Coldenhovenseweg 43",,"Brummen",,"6961 EB","Netherlands",52.10141,6.06433,,0,,,,,,"http://www.ev-box.nl","Mennekes (Type 2); Mennekes (Type 2);",,,1,,,"Operational",6/4/2016 2:50:00 AM,3/3/2016 12:31:00 PM
63593,9B6DE82D-73D1-4126-8EEC-3E09AE052D2A,"Jazzsingel 10","Jazzsingel 10",,"Utrecht",,"3543 GA","Netherlands",52.1022338039927,5.04941726564141,,0,"088 0109500",,,,,"http://thenewmotion.nl/","Mennekes (Type 2);",,,2,,,"Operational",6/4/2016 2:50:00 AM,3/3/2016 12:31:00 PM
63595,2528E5DF-AF18-4679-938B-DC8602FD8EC8,"Paddenstoelenlaan 1","Paddenstoelenlaan 1",,"Utrecht",,"3451 PZ","Netherlands",52.10253,5.004977,,0,,,,,,,"Mennekes (Type 2);",,,2,,,"Operational",6/4/2016 2:50:00 AM,3/3/2016 12:31:00 PM
63597,505B9619-6D87-4E16-B7A3-05EE07EC491B,"Nyelantstraat 6","Nyelantstraat 6",,"Den Haag",,"2597 TH","Netherlands",52.10343,4.32452,,0,,,,,,"http://www.ev-box.nl","Mennekes (Type 2);",,,1,,,"Operational",6/4/2016 2:50:00 AM,3/3/2016 12:31:00 PM
63599,9AA59A0A-E5A4-4C87-B2B9-C86574768B27,"Dorpsstraat vanouds Steenstraat 34A","Dorpsstraat vanouds Steenstraat 34A",,"De Bilt",,"3732 HJ","Netherlands",52.10443707,5.18372063,,0,"0800-3745337",,,,,"http://www.allego.eu/","Mennekes (Type 2); Mennekes (Type 2);",,,1,,,"Operational",6/4/2016 2:50:00 AM,3/3/2016 12:31:00 PM
63600,AD2C214A-CDBD-4EFE-A87C-720FFFAE97B9,"Park Arenberg 54","Park Arenberg 54",,"De Bilt",,"3731 ET","Netherlands",52.10665506,5.17165681,,0,"0800-3745337",,,,,"http://www.allego.eu/","Mennekes (Type 2); Mennekes (Type 2);",,,1,,,"Operational",6/4/2016 2:50:00 AM,3/3/2016 12:31:00 PM
63601,98EF1AE2-6D6E-49A8-A41E-E5AC47D6745A,"Hindersteinlaan 89","Hindersteinlaan 89",,"Utrecht",,"3451 EX","Netherlands",52.1055996743475,5.01499528017882,,0,"088 0109500",,,,,"http://thenewmotion.nl/","Mennekes (Type 2);",,,2,,,"Operational",6/4/2016 2:50:00 AM,3/3/2016 12:31:00 PM
63603,5FADEB5F-7091-439D-98CD-487C353EE074,"Woeste Hoefweg 80","Woeste Hoefweg 80",,"Hoenderloo",,"7351 TP","Netherlands",52.10564,5.94633,,0,"06-53505381",,,,,"http://www.nlmab.nl","Mennekes (Type 2); Mennekes (Type 2);",,,1,,,"Operational",6/4/2016 2:50:00 AM,3/3/2016 12:31:00 PM
63605,183767C2-E152-45B8-AAE2-6AC0C5F3A5DF,"Jasmijnstraat 20","Jasmijnstraat 20",,"De Bilt",,"3732 EC","Netherlands",52.10578,5.18357,,0,,,,,,"http://www.ev-box.nl","Mennekes (Type 2);",,,1,,,"Operational",6/4/2016 2:50:00 AM,3/3/2016 12:31:00 PM
63606,9BD7BF34-A1C3-4AA9-B0C2-6D12AAC755F9,"Loevenhoutsedijk 335","Loevenhoutsedijk 335",,"Utrecht",,"3552 XE","Netherlands",52.107067,5.1081605,,0,,,,,,,"Mennekes (Type 2);",,,2,,,"Operational",6/4/2016 2:50:00 AM,3/3/2016 12:31:00 PM
63608,832985A0-193D-40D1-A6FC-7BA2A6B12074,"Houtwerf 8","Houtwerf 8",,"Utrecht",,"3451 DC","Netherlands",52.1081109253171,5.00655794411091,,0,"088 0109500",,,,,"http://thenewmotion.nl/","Mennekes (Type 2);",,,2,,,"Operational",6/4/2016 2:50:00 AM,3/3/2016 12:31:00 PM
63610,24D79694-D8EF-406B-BF07-976C3883ED81,"Lester Pearsonweg 22","Lester Pearsonweg 22",,"De Bilt",,"3731 CD","Netherlands",52.10823986,5.17164858,,0,"0800-3745337",,,,,"http://www.allego.eu/","Mennekes (Type 2); Mennekes (Type 2);",,,1,,,"Operational",6/4/2016 2:50:00 AM,3/3/2016 12:31:00 PM
63611,F6B0F555-A84E-4EED-BE8B-14F926616110,"Aartsbisschop Romerostraat 423","Aartsbisschop Romerostraat 423",,"Utrecht",,"3573 AP","Netherlands",52.10904,5.1454263,,0,,,,,,,"Mennekes (Type 2);",,,2,,,"Operational",6/4/2016 2:50:00 AM,3/3/2016 12:31:00 PM
63613,26698791-696E-4469-960B-6B9D318A84EC,"Muyskenweg 1B","Muyskenweg 1B",,"Utrecht",,"3553 GM","Netherlands",52.110783,5.0817084,,0,,,,,,,"Mennekes (Type 2);",,,2,,,"Operational",6/4/2016 2:50:00 AM,3/3/2016 12:31:00 PM
63614,20CF2B86-ADE4-410F-A91D-71C3B51B0ECF,"Arnodreef 51","Arnodreef 51",,"Utrecht",,"3561 GK","Netherlands",52.1111796202003,5.12399527455216,,0,"088 0109500",,,,,"http://thenewmotion.nl/","Mennekes (Type 2);",,,2,,,"Operational",6/4/2016 2:50:00 AM,3/3/2016 12:31:00 PM
63616,798BEFA3-ADAB-4573-8342-CFBB5900136A,"Biesterveld 92","Biesterveld 92",,"Bronckhorst",,"7251 VT","Netherlands",52.1124309,6.3046987,,0,"088 0109500",,,,,"http://thenewmotion.nl/","Mennekes (Type 2);",,,1,,,"Operational",6/4/2016 2:50:00 AM,3/3/2016 12:31:00 PM
63617,8FC90226-7A27-4379-84E5-0710731359A6,"Bettinkhorst 4","Bettinkhorst 4",,"Zutphen",,"7207 BP","Netherlands",52.11273,6.2199,,0,,,,,,"http://www.ev-box.nl","Mennekes (Type 2); Mennekes (Type 2);",,,1,,,"Operational",6/4/2016 2:50:00 AM,3/3/2016 12:31:00 PM
63618,39A3F99B-303E-43D7-9BAD-AA9BD7487872,"Beatrixlaan 134","Beatrixlaan 134",,"De Bilt",,"3721 XH","Netherlands",52.1158398,5.18620455,,0,"0800-3745337",,,,,"http://www.allego.eu/","Mennekes (Type 2); Mennekes (Type 2);",,,1,,,"Operational",6/4/2016 2:50:00 AM,3/3/2016 12:31:00 PM
63619,53A8CCF5-B56B-43D7-B9D5-124C72BCF2EE,"Moezeldreef 117","Moezeldreef 117",,"Utrecht",,"3562 SR","Netherlands",52.1159600970457,5.11596009704567,,0,"088 0109500",,,,,"http://thenewmotion.nl/","Mennekes (Type 2);",,,2,,,"Operational",6/4/2016 2:50:00 AM,3/3/2016 12:31:00 PM
63620,0F0820F1-A93A-4F99-AD84-2E95A7433230,"Copepad 55","Copepad 55",,"Alphen aan den Rijn",,"2408 RT","Netherlands",52.1161084,4.6602708,,0,"088 0109500",,,,,"http://thenewmotion.nl/","Mennekes (Type 2);",,,1,,,"Operational",6/4/2016 2:50:00 AM,3/3/2016 12:31:00 PM
63621,0D0466E5-D4D2-4297-BC02-49BB03272181,"De Schans 15","De Schans 15",,"Alphen aan den Rijn",,"2405 XX","Netherlands",52.11752,4.66842,,0,,,,,,"http://www.ev-box.nl","Mennekes (Type 2);",,,1,,,"Operational",6/4/2016 2:50:00 AM,3/3/2016 12:31:00 PM
63622,A3498730-67BD-426F-AD4A-F03DCB2DAB34,"Madeliefpad 17","Madeliefpad 17",,"Zoeterwoude",,"2381 JD","Netherlands",52.11760804,4.49514232,,0,"0800-3745337",,,,,"http://www.allego.eu/","Mennekes (Type 2); Mennekes (Type 2);",,,1,,,"Operational",6/4/2016 2:50:00 AM,3/3/2016 12:31:00 PM
63623,E309D239-BA00-4E06-9E3C-B2089212D1FA,"Marezatendreef 20","Marezatendreef 20",,"Alphen aan den Rijn",,"2408 TE","Netherlands",52.11771781,4.64995861,,0,"0800-3745337",,,,,"http://www.allego.eu/","Mennekes (Type 2); Mennekes (Type 2);",,,1,,,"Operational",6/4/2016 2:50:00 AM,3/3/2016 12:31:00 PM
63624,71FD4CF1-8556-45FA-9F35-499881FEF4C2,"De Roo van Alderwereltlaan 7","De Roo van Alderwereltlaan 7",,"Leusden",,"3832 AA","Netherlands",52.11935855,5.4080931,,0,"0800-3745337",,,,,"http://www.allego.eu/","Mennekes (Type 2); Mennekes (Type 2);",,,1,,,"Operational",6/4/2016 2:50:00 AM,3/3/2016 12:31:00 PM
63625,1B21E7BF-6129-45EC-9597-26A434CB2067,"Watermunt 25","Watermunt 25",,"Alphen aan den Rijn",,"2408 LS","Netherlands",52.12011754,4.63969075,,0,"0800-3745337",,,,,"http://www.allego.eu/","Mennekes (Type 2); Mennekes (Type 2);",,,1,,,"Operational",6/4/2016 2:50:00 AM,3/3/2016 12:31:00 PM
63626,26137EC5-AE67-411D-8917-ED9B0733FC65,"Prins Hendrikstraat 69B","Prins Hendrikstraat 69B",,"Alphen aan den Rijn",,"2405 AG","Netherlands",52.12116819,4.66428101,,0,"0800-3745337",,,,,"http://www.allego.eu/","Mennekes (Type 2); Mennekes (Type 2);",,,1,,,"Operational",6/4/2016 2:50:00 AM,3/3/2016 12:31:00 PM
63627,3A2A44EA-832F-4621-9A13-D9D29440A350,"Van de Lagemaathof 23","Van de Lagemaathof 23",,"Leusden",,"3833 HW","Netherlands",52.12448,5.41791,,0,,,,,,"http://www.ev-box.nl","Mennekes (Type 2);",,,1,,,"Operational",6/4/2016 2:50:00 AM,3/3/2016 12:31:00 PM
63628,289A1CD6-2B2F-4635-8436-D578D92BF7CC,"Rijksstraatweg","Rijksstraatweg",,"Wassenaar",,"2243 CH","Netherlands",52.123755,4.387282,,0,,,,,,"http://www.ecotap.nl","Mennekes (Type 2);",,,2,,,"Operational",6/4/2016 2:50:00 AM,3/3/2016 12:31:00 PM
63629,64780767-00D0-46A2-B4BF-1B1248834737,"Amersfoortsestraat","Amersfoortsestraat",,"Soest",,"3769 AD","Netherlands",52.12434,5.29955,,0,"06-53505381",,,,,"http://www.nlmab.nl","Mennekes (Type 2);",,,1,,,"Operational",6/4/2016 2:50:00 AM,3/3/2016 12:31:00 PM
63633,F5E9844A-AE29-45AA-A5F0-69F356E5B26F,"Watertuin 200","Watertuin 200",,"Barneveld",,"3772 VD","Netherlands",52.12518,5.57123,,0,,,,,,"http://www.ev-box.nl","Mennekes (Type 2); Mennekes (Type 2); Mennekes (Type 2);",,,1,,,"Operational",6/4/2016 2:50:00 AM,3/3/2016 12:31:00 PM
63634,9B13B564-D1D9-4571-9C80-4669A4C206B7,"A. Einsteinweg 2","A. Einsteinweg 2",,"Alphen aan den Rijn",,"2408 AP","Netherlands",52.12712,4.64034,,0,,,,,,"http://www.ev-box.nl","Mennekes (Type 2);",,,1,,,"Operational",6/4/2016 2:50:00 AM,3/3/2016 12:31:00 PM
63635,B9EF8871-11D7-468F-BD43-492DDEE43F3C,"Valkappel 8","Valkappel 8",,"Barneveld",,"3772 HR","Netherlands",52.12781,5.57921,,0,,,,,,"http://www.ev-box.nl","Mennekes (Type 2); Mennekes (Type 2);",,,1,,,"Operational",6/4/2016 2:50:00 AM,3/3/2016 12:31:00 PM
63636,49FA3E8E-375D-438A-A92B-C94780B271B2,"Laarweg 31","Laarweg 31",,"Ede",,"6732 BM","Netherlands",52.12648,5.75295,,0,,,,,,"http://www.ev-box.nl","Mennekes (Type 2);",,,1,,,"Operational",6/4/2016 2:50:00 AM,3/3/2016 12:31:00 PM
63637,7D9DE073-235C-4FEB-9D33-6153A4F9369A,"Saturnusplein 2","Saturnusplein 2",,"Alphen aan den Rijn",,"2394 NR","Netherlands",52.12801077,4.59826489,,0,"0800-3745337",,,,,"http://www.allego.eu/","Mennekes (Type 2); Mennekes (Type 2);",,,1,,,"Operational",6/4/2016 2:50:00 AM,3/3/2016 12:31:00 PM
63638,D79DB42A-B3C8-4304-B52A-A93C826AE613,"Miggelenbergweg 65","Miggelenbergweg 65",,"Apeldoorn",,"7351 BP","Netherlands",52.1287,5.90087,,0,,,,,,"http://www.ev-box.nl","Mennekes (Type 2); Mennekes (Type 2);",,,1,,,"Operational",6/4/2016 2:50:00 AM,3/3/2016 12:31:00 PM
63639,60CF37E3-5B59-4D29-90F5-B6B9C8DBF098,"Amersfoortsestraat 71","Amersfoortsestraat 71",,"Soest",,"3769 AE","Netherlands",52.12906,5.31301,,0,,,,,,"http://www.ev-box.nl","Mennekes (Type 2);",,,1,,,"Operational",6/4/2016 2:50:00 AM,3/3/2016 12:31:00 PM
63640,77856ED6-2CD5-46B8-8005-B262B4528CF9,"Amersfoortsestraat 69","Amersfoortsestraat 69",,"Soest",,"3769 AE","Netherlands",52.12932,5.31256,,0,,,,,,"http://www.ev-box.nl","Mennekes (Type 2);",,,1,,,"Operational",6/4/2016 2:50:00 AM,3/3/2016 12:31:00 PM
63641,B097F32B-6057-4EDC-A18B-62EB26EDD290,"Hans Memlinglaan 49","Hans Memlinglaan 49",,"De Bilt",,"3723 WJ","Netherlands",52.12949662,5.19402843,,0,"0800-3745337",,,,,"http://www.allego.eu/","Mennekes (Type 2); Mennekes (Type 2);",,,1,,,"Operational",6/4/2016 2:50:00 AM,3/3/2016 12:31:00 PM
63642,82D9B75A-C5A2-4CD5-A8DC-A1B8063CCC79,"Doornenburg 58","Doornenburg 58",,"Barneveld",,"3772 ZP","Netherlands",52.13093,5.58036,,0,,,,,,"http://www.ev-box.nl","Mennekes (Type 2); Mennekes (Type 2);",,,1,,,"Operational",6/4/2016 2:50:00 AM,3/3/2016 12:31:00 PM
63643,DB0DBD40-58F7-4AB3-87F0-3E41E8C62945,"Pieter Breughellaan 28","Pieter Breughellaan 28",,"De Bilt",,"3723 PB","Netherlands",52.13100879,5.19415529,,0,"0800-3745337",,,,,"http://www.allego.eu/","Mennekes (Type 2); Mennekes (Type 2);",,,1,,,"Operational",6/4/2016 2:50:00 AM,3/3/2016 12:31:00 PM
63644,9AF11405-9A6E-45B9-8FA2-68AA594756F6,"Schout bij Nacht Doormanlaan 1","Schout bij Nacht Doormanlaan 1",,"Wassenaar",,"2243 AH","Netherlands",52.1313085723544,4.38513231585591,,0,"088 0109500",,,,,"http://thenewmotion.nl/","Mennekes (Type 2);",,,1,,,"Operational",6/4/2016 2:50:00 AM,3/3/2016 12:31:00 PM
63645,4180E7FA-953D-4191-B859-3F5A46E59291,"Brem 12","Brem 12",,"De Bilt",,"3723 TK","Netherlands",52.13148216,5.18814528,,0,"0800-3745337",,,,,"http://www.allego.eu/","Mennekes (Type 2); Mennekes (Type 2);",,,1,,,"Operational",6/4/2016 2:50:00 AM,3/3/2016 12:31:00 PM
63646,E5C6F545-EC1E-41DC-B2DA-6E9FF48B7AB7,"Lepelaar 7","Lepelaar 7",,"Leusden",,"3831 DD","Netherlands",52.13177156,5.44086348,,0,"0800-3745337",,,,,"http://www.allego.eu/","Mennekes (Type 2); Mennekes (Type 2);",,,1,,,"Operational",6/4/2016 2:50:00 AM,3/3/2016 12:31:00 PM
63647,A2AAC61A-5CDB-4CA3-A66C-0DA78D3CBA56,"Amersfoortsestraat 124A","Amersfoortsestraat 124A",,"Soest",,"3769 AN","Netherlands",52.132852,5.329691,,0,,,,,,"http://www.ecotap.nl","Mennekes (Type 2);",,,2,,,"Operational",6/4/2016 2:50:00 AM,3/3/2016 12:31:00 PM
63648,F61B36E8-EFAC-45A5-B493-4A24D5709D69,"Koningin Wilhelminaweg","Koningin Wilhelminaweg",,"De Bilt",,"3737 BD","Netherlands",52.13271,5.15003,,0,,,,,,"http://www.ev-box.nl","Mennekes (Type 2);",,,1,,,"Operational",6/4/2016 2:50:00 AM,3/3/2016 12:31:00 PM
63649,692EE29C-8391-4A20-B432-C1B011415AEB,"Julianalaan 182","Julianalaan 182",,"De Bilt",,"3722 GT","Netherlands",52.13298,5.21864,,0,,,,,,"http://www.ev-box.nl","Mennekes (Type 2);",,,1,,,"Operational",6/4/2016 2:50:00 AM,3/3/2016 12:31:00 PM
63650,1008511A-4258-4F1D-A9BA-1428CF6E9967,"Reigerskamp 227","Reigerskamp 227",,"Maarssenbroek",,"3607 HM","Netherlands",52.1330849,5.0146052,,0,"088 0109500",,,,,"http://thenewmotion.nl/","Mennekes (Type 2);",,,1,,,"Operational",6/4/2016 2:50:00 AM,3/3/2016 12:31:00 PM
63651,621BC63F-99B3-4F12-89C3-81E1ACC95311,"Oranje Nassaulaan 65","Oranje Nassaulaan 65",,"De Bilt",,"3722 JL","Netherlands",52.13442576,5.22797875,,0,"0800-3745337",,,,,"http://www.allego.eu/","Mennekes (Type 2); Mennekes (Type 2);",,,1,,,"Operational",6/4/2016 2:50:00 AM,3/3/2016 12:31:00 PM
63652,BFEAAE9E-10CB-4886-99E0-035EF5EB30AD,"Burgemeester Swaanplantsoen 52","Burgemeester Swaanplantsoen 52",,"Alphen aan den Rijn",,"2396 WP","Netherlands",52.13542764,4.599907,,0,"0800-3745337",,,,,"http://www.allego.eu/","Mennekes (Type 2); Mennekes (Type 2);",,,1,,,"Operational",6/4/2016 2:50:00 AM,3/3/2016 12:31:00 PM
63653,DAD88402-2285-488D-89C8-B4B4C7EF3E68,"Jan van Arkelweg 6","Jan van Arkelweg 6",,"Leusden",,"3791 AC","Netherlands",52.13572869,5.49695332,,0,"0800-3745337",,,,,"http://www.allego.eu/","Mennekes (Type 2); Mennekes (Type 2);",,,1,,,"Operational",6/4/2016 2:50:00 AM,3/3/2016 12:31:00 PM
63654,E23D18CB-5648-4F78-97DE-7D2753163074,"Burgemeester de Beaufortweg 16","Burgemeester de Beaufortweg 16",,"Leusden",,"3833 AG","Netherlands",52.13733,5.4207,,0,,,,,,"http://www.ev-box.nl","Mennekes (Type 2); Mennekes (Type 2);",,,1,,,"Operational",6/4/2016 2:50:00 AM,3/3/2016 12:31:00 PM
63655,6E1901ED-36E8-446B-A255-0EBD70884652,"Hezer Enghweg 46","Hezer Enghweg 46",,"Zeist",,"3734 GS","Netherlands",52.1382443,5.2385183,,0,"088 0109500",,,,,"http://thenewmotion.nl/","Mennekes (Type 2);",,,1,,,"Operational",6/4/2016 2:50:00 AM,3/3/2016 12:31:00 PM
63656,F3599077-883C-4979-865E-070ED33825AD,"Schalterdalweg 18","Schalterdalweg 18",,"Apeldoorn",,"7361 TK","Netherlands",52.138508,5.983909,,0,,,,,,"http://www.nlmab.nl","Mennekes (Type 2);",,,2,,,"Operational",6/4/2016 2:50:00 AM,3/3/2016 12:31:00 PM
63657,37C68752-BDF6-4675-BBBC-58DF772793A8,"Schalterdalweg 18","Schalterdalweg 18",,"Beekbergen",,"7361 TK","Netherlands",52.13881,5.98453,,0,"06-53505381",,,,,"http://www.nlmab.nl","Mennekes (Type 2); Mennekes (Type 2); Mennekes (Type 2);",,,1,,,"Operational",6/4/2016 2:50:00 AM,3/3/2016 12:31:00 PM
63658,EC52B230-2603-4875-8A52-C11AD6B105E0,"Hezer Enghweg 4422","Hezer Enghweg 4422",,"Zeist",,"3734 GS","Netherlands",52.13891,5.2389,,0,,,,,,"http://www.ev-box.nl","Mennekes (Type 2);",,,1,,,"Operational",6/4/2016 2:50:00 AM,3/3/2016 12:31:00 PM
